net_manager,street,house_number,zipcode,city,annual_consume,annual_produce
Enexis B.V.,Veeweg,138,6142AS,EINIGHAUSEN,339.2333333,0
Enexis B.V.,Everstraat,9,6142BB,EINIGHAUSEN,486.75,0
Enexis B.V.,Reemveld,120,6142BE,EINIGHAUSEN,98.65,0
Enexis B.V.,Dr Poelsstraat,53,6142BG,EINIGHAUSEN,137.96,0
Enexis B.V.,Pastoor Bastinstraat,73,6142BJ,EINIGHAUSEN,151.75,124.435
Enexis B.V.,Pastoor Schijnsstraat,149,6142BM,EINIGHAUSEN,470.9090909,0
Enexis B.V.,Herreveld,57,6142BX,EINIGHAUSEN,537.8181818,161.3454545
Enexis B.V.,Meerveld,142,6142BZ,EINIGHAUSEN,352.6153846,0
Enexis B.V.,Bielveld,92,6142CA,EINIGHAUSEN,230.2777778,0
Enexis B.V.,Beukenboomsweg,1,6143AB,GUTTECOVEN,233.5384615,0
Enexis B.V.,Pastoor van Kanstraat,64,6143AH,GUTTECOVEN,322.8125,22.596875
Enexis B.V.,Veersestraat,77,6143AK,GUTTECOVEN,195,157.95
Enexis B.V.,Rijstraat,97,6143AR,GUTTECOVEN,1420.928571,852.5571426
Enexis B.V.,Rothweg,90,6143AS,GUTTECOVEN,94.29166667,0
Enexis B.V.,Wijnrankenstraat,1,6143AZ,GUTTECOVEN,131.7096774,0
Enexis B.V.,Pastoor Wolfstraat,26,6143BD,GUTTECOVEN,161.3846154,0
Enexis B.V.,Heerenlandstraat,94,6143BG,GUTTECOVEN,178.1818182,0
Enexis B.V.,Middelborgsingel,2,6143BL,GUTTECOVEN,469,0
Enexis B.V.,Groendalstraat,97,6143BM,GUTTECOVEN,296,0
Enexis B.V.,Pastoor Delahayestraat,107,6151AC,MUNSTERGELEEN,299.6153846,0
Enexis B.V.,Smidserweg,38,6151AD,MUNSTERGELEEN,225.5294118,0
Enexis B.V.,Erkensweg,70,6151AE,MUNSTERGELEEN,307.1818182,129.0163636
Enexis B.V.,Pastoor Bernegaustraat,124,6151AZ,MUNSTERGELEEN,175.4736842,0
Enexis B.V.,Watersleyerweg,99,6151BC,MUNSTERGELEEN,153.0645161,0
Enexis B.V.,Heijdenpad,147,6151BJ,MUNSTERGELEEN,197.6666667,0
Enexis B.V.,Lichtenberg,77,6151BS,MUNSTERGELEEN,170.5,158.565
Enexis B.V.,St Jans-Minnestraat,4,6151BT,MUNSTERGELEEN,129.2413793,0
Enexis B.V.,Meishagerstraat,126,6151BX,MUNSTERGELEEN,154.5,0
Enexis B.V.,Rosastraat,13,6151CA,MUNSTERGELEEN,185.2222222,0
Enexis B.V.,Pancratiusstraat,101,6151CD,MUNSTERGELEEN,268.1363636,0
Enexis B.V.,Burg. Coonenstraat,24,6151CE,MUNSTERGELEEN,269.6923077,0
Enexis B.V.,Burg Coonenstraat,78,6151CG,MUNSTERGELEEN,243.8461538,0
Enexis B.V.,Apolloniastraat,52,6151CJ,MUNSTERGELEEN,218.7647059,0
Enexis B.V.,Overstraat,88,6151CM,MUNSTERGELEEN,196.3846154,0
Enexis B.V.,Houbeneindstraat,135,6151CP,MUNSTERGELEEN,217.2105263,0
Enexis B.V.,Leemkuil,127,6151DD,MUNSTERGELEEN,463.3076923,0
Enexis B.V.,Vloedgraaf,142,6151DG,MUNSTERGELEEN,270.375,0
Enexis B.V.,Steengrub,96,6151DH,MUNSTERGELEEN,212.2105263,80.63999999
Enexis B.V.,Constantijnhof,83,6151DP,MUNSTERGELEEN,353.3076923,300.3115385
Enexis B.V.,Vlamovenstraat,144,6151DS,MUNSTERGELEEN,344.4285714,203.2128571
Enexis B.V.,Panovenstraat,22,6151DT,MUNSTERGELEEN,219.4210526,0
Enexis B.V.,Kaarsenmakerstraat,61,6151DX,MUNSTERGELEEN,204.75,0
Enexis B.V.,Peterstraat,135,6151EA,MUNSTERGELEEN,323.9615385,0
Enexis B.V.,Kleine Kommel,18,6151EE,MUNSTERGELEEN,169.6086957,0
Enexis B.V.,Fonielsweg,30,6151EH,MUNSTERGELEEN,213.4666667,194.2546667
Enexis B.V.,Burg Donnersstraat,31,6151EK,MUNSTERGELEEN,278.3333333,0
Enexis B.V.,Burg. Donnersstraat,136,6151EL,MUNSTERGELEEN,318.6153846,0
Enexis B.V.,Burg Hamersstraat,87,6151EN,MUNSTERGELEEN,138.3448276,0
Enexis B.V.,Pater Car Houbenstraat,53,6151ET,MUNSTERGELEEN,641,0
Enexis B.V.,Danikerstraat,105,6151GB,MUNSTERGELEEN,155.0714286,0
Enexis B.V.,Burg Luytenstraat,54,6151GE,MUNSTERGELEEN,197.1666667,0
Enexis B.V.,Curiastraat,53,6151GK,MUNSTERGELEEN,359,366.18
Enexis B.V.,Godsdalstraat,76,6151GL,MUNSTERGELEEN,144.9310345,0
Enexis B.V.,Burg Smeetsstraat,23,6151GN,MUNSTERGELEEN,211.8666667,0
Enexis B.V.,Burg Ramakersstraat,29,6151GT,MUNSTERGELEEN,233.2666667,0
Enexis B.V.,Burg Trijpelsplein,66,6151GW,MUNSTERGELEEN,402,0
Enexis B.V.,Mairestraat,9,6151GX,MUNSTERGELEEN,248.0555556,0
Enexis B.V.,Burgemeester Pijlsstraat,60,6151HA,MUNSTERGELEEN,240.3,36.045
Enexis B.V.,Vilicusstraat,146,6151HE,MUNSTERGELEEN,197.6,0
Enexis B.V.,Ritterberg,24,6151HG,MUNSTERGELEEN,120.6296296,0
Enexis B.V.,Montjoiestraat,82,6151JD,MUNSTERGELEEN,594.1666667,635.7583334
Enexis B.V.,Windraak,100,6151LA,WINDRAAK,139.5454545,146.5227272
Enexis B.V.,Einder Coolhoff,129,6155JC,PUTH,499.3333333,199.7333333
Enexis B.V.,Aan het Lindjen,140,6155KD,PUTH,227,156.63
Enexis B.V.,Wintraak,38,6155KE,PUTH,321.72,0
Enexis B.V.,Martin-Luther-Kingstraat,20,6155LC,PUTH,129.5384615,0
Enexis B.V.,Einderstraat,47,6155LG,PUTH,77.90625,0
Enexis B.V.,Onderste Puth,113,6155LM,PUTH,132.5555556,0
Enexis B.V.,Bovenste Puth,46,6155NE,PUTH,269.4782609,150.9078261
Enexis B.V.,Vouersweg,143,6161AE,GELEEN,588,0
Enexis B.V.,Prof. Keulersstraat,2,6161AR,GELEEN,507.4705882,0
Enexis B.V.,Hegstraat,72,6161BC,GELEEN,354.9333333,0
Enexis B.V.,Prins de Lignestraat,104,6161CX,GELEEN,126.1176471,0
Enexis B.V.,Vouershof,24,6161DA,GELEEN,799.24,0
Enexis B.V.,Hofdwarsweg,14,6161DD,GELEEN,1351.736842,0
Enexis B.V.,Rijksweg Centrum,3,6161DJ,GELEEN,215.0681818,184.9586363
Enexis B.V.,Agnes Printhagenstraat,123,6161EJ,GELEEN,259.8947368,0
Enexis B.V.,Martin Luther Kingplein,101,6161HA,GELEEN,69.12121212,38.70787879
Enexis B.V.,Tomeikerweg,55,6161QQ,GELEEN,287.0810811,0
Enexis B.V.,Groenseykerstraat,36,6161SC,GELEEN,280.4347826,0
Enexis B.V.,Planeetstraat,72,6161TB,GELEEN,115.9666667,11.59666667
Enexis B.V.,Astronautstraat,94,6161TE,GELEEN,243.5,0
Enexis B.V.,Sterstraat,139,6161TM,GELEEN,311.6,0
Enexis B.V.,Op de Kraonkel,132,6161TR,GELEEN,212.25,0
Enexis B.V.,Pastoor van Eijsstraat,127,6161VK,GELEEN,203.8666667,0
Enexis B.V.,Lieve Vrouwestraat,131,6161VZ,GELEEN,183.3125,0
Enexis B.V.,Vuling,101,6162AP,GELEEN,227.6363636,120.6472727
Enexis B.V.,Strensstraat,116,6162AW,GELEEN,352.1,267.596
Enexis B.V.,Ridder Vosstraat,81,6162AX,GELEEN,392.2307692,200.0376923
Enexis B.V.,Cortenstraat,25,6162AZ,GELEEN,238.2941176,0
Enexis B.V.,Oude Maastrichterweg,118,6162BD,GELEEN,221.3684211,0
Enexis B.V.,Dr. Poelslaan,1,6162BE,GELEEN,250.5,0
Enexis B.V.,Herenhof,129,6162EB,GELEEN,150.5,0
Enexis B.V.,Dr. Nolenshof,6,6162EC,GELEEN,88.47058824,0
Enexis B.V.,Olympiastaete,26,6162EG,GELEEN,79.7,0
Enexis B.V.,Fortunapark,18,6162EH,GELEEN,118.0740741,112.1703704
Enexis B.V.,Dr Dreesflat,94,6162EJ,GELEEN,83.34375,0
Enexis B.V.,Prof. Rommeflat,118,6162EK,GELEEN,79.93939394,0
Enexis B.V.,Prof. Oudflat,123,6162EL,GELEEN,74.21212121,0
Enexis B.V.,Henri Hermanslaan,22,6162GA,GELEEN,60.41176471,38.66352941
Enexis B.V.,Schrijnwerkersdreef,60,6162JD,GELEEN,277.25,0
Enexis B.V.,Dassenkuillaan,130,6162JE,GELEEN,160.4074074,0
Enexis B.V.,Slotmakershof,104,6162JK,GELEEN,292.2,116.88
Enexis B.V.,Vildershof,81,6162JL,GELEEN,88.46808511,0
Enexis B.V.,Akkermansdreef,119,6162JT,GELEEN,125.8965517,33.99206896
Enexis B.V.,Ketelslagersdreef,3,6162JV,GELEEN,166.4285714,53.25714285
Enexis B.V.,Plekkershof,27,6162JX,GELEEN,139.28,76.604
Enexis B.V.,Toscane,143,6162KD,GELEEN,254.3888889,0
Enexis B.V.,Laan van Westfalen,40,6162KJ,GELEEN,43.01041667,0
Enexis B.V.,Thuringen,38,6162KL,GELEEN,116.7741935,0
Enexis B.V.,Brittannielaan,11,6162KM,GELEEN,223.4666667,196.6506667
Enexis B.V.,Dordogne,94,6162KN,GELEEN,457.7,0
Enexis B.V.,De Vaart,54,6162XE,GELEEN,238.3809524,0
Enexis B.V.,Minister Ruysstraat,32,6162XK,GELEEN,63.74242424,0
Enexis B.V.,Geenstraat,45,6162XV,GELEEN,275.5833333,0
Enexis B.V.,Borrekuilstraat,50,6163AB,GELEEN,245.0714286,0
Enexis B.V.,Gladiolensingel,138,6163AS,GELEEN,378.1,207.955
Enexis B.V.,Begoniasingel,142,6163BA,GELEEN,167.5714286,0
Enexis B.V.,Hyacinthenlaan,27,6163BH,GELEEN,305.4210526,0
Enexis B.V.,Portonnekuilstraat,71,6163BN,GELEEN,253.9285714,271.7035714
Enexis B.V.,Veermanstraat,132,6163BR,GELEEN,189.4444444,0
Enexis B.V.,Past Schoenmaeckersstr,24,6163BV,GELEEN,318.0833333,203.5733333
Enexis B.V.,Hyacinthenhof,4,6163BX,GELEEN,196.3,0
Enexis B.V.,Leliensingel,56,6163CL,GELEEN,213.2222222,196.1644444
Enexis B.V.,Narcissensingel,96,6163EA,GELEEN,234.5294118,98.50235296
Enexis B.V.,Valderenstraat,80,6163GC,GELEEN,225.0869565,0
Enexis B.V.,Rafaelstraat,140,6163HX,GELEEN,216.375,0
Enexis B.V.,Burg Lemmensstraat,15,6163JA,GELEEN,413.0588235,0
Enexis B.V.,Burg. Lemmensstraat,93,6163JL,GELEEN,186.6470588,11.19882353
Enexis B.V.,Gouwestraat,96,6163KG,GELEEN,486.0909091,0
Enexis B.V.,Steenbergstraat,110,6163LA,GELEEN,188.5,0
Enexis B.V.,Opbraakstraat,125,6163LC,GELEEN,270.0666667,0
Enexis B.V.,Mijnlampstraat,112,6163LD,GELEEN,148.6428571,0
Enexis B.V.,Schachtstraat,47,6163LG,GELEEN,211.1764706,0
Enexis B.V.,Houwerstraat,117,6163LM,GELEEN,308.4166667,339.2583334
Enexis B.V.,Postsleperstraat,50,6163LN,GELEEN,268.2222222,0
Enexis B.V.,Antracietstraat,86,6163LR,GELEEN,317.0714286,0
Enexis B.V.,Losvloerstraat,29,6163LS,GELEEN,201.9473684,0
Enexis B.V.,Mijnbouwstraat,120,6163LV,GELEEN,133.3548387,0
Enexis B.V.,Koeltorenplein,78,6163LX,GELEEN,280.2857143,0
Enexis B.V.,Leesjongenstraat,66,6163LZ,GELEEN,236.125,0
Enexis B.V.,Maastrichterbaan,39,6163MA,GELEEN,314.1176471,0
Enexis B.V.,Bruinkoolstraat,96,6163MB,GELEEN,118.1578947,0
Enexis B.V.,Forsythiastraat,55,6163MD,GELEEN,462.1666667,0
Enexis B.V.,Skimmiastraat,102,6163MH,GELEEN,308.8571429,0
Enexis B.V.,Mijnweg,13,6163RB,GELEEN,349.4375,0
Enexis B.V.,Napoleonbaan Noord,111,6163VD,GELEEN,161,0
Enexis B.V.,Brounsstraat,120,6163VT,GELEEN,278.8823529,0
Enexis B.V.,Van Hiltenstraat,79,6163VV,GELEEN,161.2,0
Enexis B.V.,Lindersstraat,40,6163VX,GELEEN,391,207.23
Enexis B.V.,Zaicsekstraat,32,6163XB,GELEEN,127.5555556,22.96000001
Enexis B.V.,De Withstraat,14,6163XM,GELEEN,312.7,206.382
Enexis B.V.,De Ruyterweg,115,6163XP,GELEEN,192.6315789,0
Enexis B.V.,Cortenaerstraat,117,6163XS,GELEEN,266.3333333,0
Enexis B.V.,Van Galenhof,2,6163ZA,GELEEN,72.91304348,0
Enexis B.V.,Jos Klijnenlaan,89,6164AA,GELEEN,372.4,130.34
Enexis B.V.,Zuidhof,17,6164BA,GELEEN,2072.461538,1699.418461
Enexis B.V.,Van Akenstraat,2,6164BB,GELEEN,142.8125,0
Enexis B.V.,Debijestraat,46,6164BE,GELEEN,136.2857143,0
Enexis B.V.,Groothertog Janstraat,94,6164BV,GELEEN,397.4,0
Enexis B.V.,Spaans Neerbeek,34,6164CH,GELEEN,276.8461538,0
Enexis B.V.,Stikkerstraat,65,6164CR,GELEEN,200.4210526,0
Enexis B.V.,Belgiestraat,24,6164EC,GELEEN,160.1,0
Enexis B.V.,Stresemannstraat,124,6164EH,GELEEN,293.6666667,79.29000001
Enexis B.V.,Genkstraat,113,6164EW,GELEEN,321.3636364,0
Enexis B.V.,Europaflat,93,6164EZ,GELEEN,58.72093023,0
Enexis B.V.,Pontoisestraat,103,6164GA,GELEEN,310.2727273,0
Enexis B.V.,Lienaertsstraat,136,6164GD,GELEEN,86.44,58.7792
Enexis B.V.,Eykmanstraat,8,6164HC,GELEEN,448.6666667,0
Enexis B.V.,Spaubeeklaan,105,6164HE,GELEEN,137.2580645,0
Enexis B.V.,Seipgensstraat,83,6164HM,GELEEN,202.5,0
Enexis B.V.,Jasparstraat,148,6164HV,GELEEN,256.3333333,0
Enexis B.V.,Olterdissenstraat,46,6164JA,GELEEN,479.6923077,0
Enexis B.V.,Frans Erenslaan,14,6164JD,GELEEN,324.7272727,0
Enexis B.V.,Ten Eysden,14,6164JL,GELEEN,248.1363636,0
Enexis B.V.,Leeuwenhoekstraat,69,6164VS,GELEEN,118.5416667,0
Enexis B.V.,Pijperstraat,54,6164XS,GELEEN,101.7307692,0
Enexis B.V.,Flinckstraat,130,6165AA,GELEEN,246.9230769,0
Enexis B.V.,Jonasstraat,99,6165AM,GELEEN,324.0909091,0
Enexis B.V.,Spreeuwenstraat,79,6165AZ,GELEEN,172.9411765,0
Enexis B.V.,Kummenaedestraat,59,6165BT,GELEEN,573.6,246.648
Enexis B.V.,Daalhof,142,6165BZ,GELEEN,79.03571429,0
Enexis B.V.,Op de Vey,45,6165CA,GELEEN,214.6363636,0
Enexis B.V.,Bollenstraat,146,6165CE,GELEEN,242.6428571,21.83785714
Enexis B.V.,Kluis,95,6165EL,GELEEN,417.3333333,54.25333333
Enexis B.V.,Cityflat,87,6165RA,GELEEN,151.9333333,0
Enexis B.V.,Kwikstaartstraat,61,6165SL,GELEEN,310.4285714,0
Enexis B.V.,Daalstraat,55,6165TJ,GELEEN,295.0714286,0
Enexis B.V.,Ruysdaellaan,119,6165TW,GELEEN,262.1818182,112.7381818
Enexis B.V.,Schoonbroodstraat,55,6165VA,GELEEN,228.9444444,0
Enexis B.V.,Tielensstraat,137,6165VD,GELEEN,393.1818182,0
Enexis B.V.,Graaflandstraat,122,6165VK,GELEEN,150.2666667,0
Enexis B.V.,Breitnerstraat,38,6165VN,GELEEN,106,0
Enexis B.V.,Teniersstraat,46,6165XD,GELEEN,99.36842105,0
Enexis B.V.,Bruegelstraat,123,6165XP,GELEEN,144.7727273,0
Enexis B.V.,Adamsstraat,38,6165XT,GELEEN,196.2142857,107.9178571
Enexis B.V.,Eberhardstraat,24,6165XV,GELEEN,161.5,0
Enexis B.V.,Beekhoverstraat,76,6166AA,GELEEN,145.4,0
Enexis B.V.,Kinkenweg,44,6166AM,GELEEN,170.3478261,0
Enexis B.V.,Pieterstraat,123,6166AN,GELEEN,813.8888889,0
Enexis B.V.,Dohmenstraat,82,6166AV,GELEEN,318.5833333,0
Enexis B.V.,Jan Willenstraat,141,6166AW,GELEEN,177.7931034,0
Enexis B.V.,Wenckebachstraat,37,6166BA,GELEEN,149.1818182,0
Enexis B.V.,Daniken,41,6166BE,GELEEN,232.5384615,0
Enexis B.V.,Penrisstraat,45,6166CH,GELEEN,257.9411765,0
Enexis B.V.,Leursstraat,33,6166CL,GELEEN,197.1176471,0
Enexis B.V.,Marcellienstraat,52,6166CN,GELEEN,275.8571429,0
Enexis B.V.,Peschstraat,83,6166CS,GELEEN,181.3684211,0
Enexis B.V.,Pastoor Vonckenstraat,61,6166CV,GELEEN,154.6097561,122.1417073
Enexis B.V.,Meijsstraat,27,6166EA,GELEEN,218.6428571,0
Enexis B.V.,Schuttersplein,78,6166EC,GELEEN,301,0
Enexis B.V.,Knapenstraat,111,6166ED,GELEEN,131.4090909,57.82
Enexis B.V.,Haesselderstraat,27,6166EG,GELEEN,190.3478261,0
Enexis B.V.,Nijssenstraat,61,6166EP,GELEEN,79.04651163,0
Enexis B.V.,Loobeek,73,6166GB,GELEEN,129.2307692,0
Enexis B.V.,Caumerbeek,3,6166GD,GELEEN,188.4705882,0
Enexis B.V.,Itterbeek,34,6166GG,GELEEN,232.2857143,0
Enexis B.V.,Rennebeek,78,6166GJ,GELEEN,84.14893617,0
Enexis B.V.,Eppenbeek,95,6166GN,GELEEN,370.5833333,66.70499999
Enexis B.V.,Geleenbeeklaan,96,6166GP,GELEEN,182.88,0
Enexis B.V.,Rijnbeek,46,6166GS,GELEEN,264.9285714,0
Enexis B.V.,Reuverbeek,40,6166GX,GELEEN,239.25,0
Enexis B.V.,Van Banninglaan,27,6166GZ,GELEEN,96,0
Enexis B.V.,Wilderbeek,97,6166HP,GELEEN,205.6470588,0
Enexis B.V.,Witbeek,95,6166HS,GELEEN,250.25,87.5875
Enexis B.V.,Hekerbeek,94,6166HV,GELEEN,240.6666667,0
Enexis B.V.,Gansbeek,119,6166JB,GELEEN,182.25,0
Enexis B.V.,Sluisbeek,147,6166JH,GELEEN,173.7083333,0
Enexis B.V.,Venbeek,139,6166JJ,GELEEN,107.2758621,0
Enexis B.V.,Broekbeek,79,6166JN,GELEEN,387.1666667,0
Enexis B.V.,Holsterbeek,117,6166JR,GELEEN,213.8095238,117.5952381
Enexis B.V.,Lancelotstraat,67,6166KA,GELEEN,493,0
Enexis B.V.,Hovenweide,62,6166KB,GELEEN,243.9565217,0
Enexis B.V.,Elegaststraat,94,6166KE,GELEEN,324.2631579,0
Enexis B.V.,Parcivalstraat,148,6166KH,GELEEN,246.6538462,0
Enexis B.V.,Van Goudoeverstraat,144,6166XB,GELEEN,155.8181818,0
Enexis B.V.,Van Itersonstraat,149,6166XE,GELEEN,164.4210526,18.08631579
Enexis B.V.,Eloystraat,121,6166XM,GELEEN,246.8571429,0
Enexis B.V.,Joannesstraat,117,6166XT,GELEEN,138.4166667,37.37250001
Enexis B.V.,Steinerbos,90,6171AL,STEIN LB,442.0526316,0
Enexis B.V.,Wegsken,115,6171AM,STEIN LB,692.4166667,0
Enexis B.V.,Schineksstraat,139,6171AP,STEIN LB,187.0588235,0
Enexis B.V.,Frankenstraat,111,6171AR,STEIN LB,378.2857143,0
Enexis B.V.,Teutonenstraat,116,6171AS,STEIN LB,301.2307692,262.0707692
Enexis B.V.,Kimbrenstraat,94,6171AV,STEIN LB,338.4,0
Enexis B.V.,Sanderboutlaan,36,6171BA,STEIN LB,381.1538462,0
Enexis B.V.,Eburonenstraat,41,6171BG,STEIN LB,217.25,0
Enexis B.V.,Ambiorixstraat,108,6171BH,STEIN LB,351.7272727,0
Enexis B.V.,Catuvolcusstraat,38,6171BL,STEIN LB,155.8,0
Enexis B.V.,Urnenveldstraat,118,6171BM,STEIN LB,324,0
Enexis B.V.,Brouns Moeshofstraat,40,6171BN,STEIN LB,319.5384615,0
Enexis B.V.,Kloesstraat,42,6171BP,STEIN LB,292.7777778,0
Enexis B.V.,Langhaagweg,48,6171BR,STEIN LB,196.826087,0
Enexis B.V.,Hubensstraat,46,6171BW,STEIN LB,98.6,0
Enexis B.V.,Gommerswijk,90,6171BZ,STEIN LB,78.0212766,0
Enexis B.V.,Zwartdriesstraat,25,6171CA,STEIN LB,300.5,294.49
Enexis B.V.,Houterend,42,6171CR,STEIN LB,204.4545455,104.2718182
Enexis B.V.,Hoogenweg,20,6171CV,STEIN LB,347.2307692,0
Enexis B.V.,Ganzenweide,110,6171DA,STEIN LB,252.6666667,0
Enexis B.V.,Grousstraat,28,6171DB,STEIN LB,541.1666667,0
Enexis B.V.,Dirgelen,68,6171DD,STEIN LB,84.33333333,0
Enexis B.V.,Steskensstraat,117,6171EG,STEIN LB,332.6153846,229.5046154
Enexis B.V.,Bergsteeg,101,6171EK,STEIN LB,285.875,0
Enexis B.V.,Valderstraat,130,6171EL,STEIN LB,248.3,0
Enexis B.V.,Violensteeg,13,6171EX,STEIN LB,396.9,0
Enexis B.V.,Kapelaan Berixstraat,96,6171GJ,STEIN LB,159.64,98.9768
Enexis B.V.,Steenwegstraat,134,6171GL,STEIN LB,352.25,0
Enexis B.V.,Scharbergweg,37,6171GV,STEIN LB,387.6875,0
Enexis B.V.,Kapelbergweg,33,6171GZ,STEIN LB,354.5714286,0
Enexis B.V.,Noelweg,6,6171HB,STEIN LB,291.8947368,0
Enexis B.V.,Hayweghenstraat,74,6171HC,STEIN LB,145.3478261,0
Enexis B.V.,Ledderkenstraat,50,6171HE,STEIN LB,222.45,0
Enexis B.V.,Gavarellestraat,86,6171HG,STEIN LB,200.5769231,0
Enexis B.V.,De Halstraat,76,6171HJ,STEIN LB,354.8,0
Enexis B.V.,Schuttekleef,134,6171HK,STEIN LB,322.5652174,258.0521739
Enexis B.V.,Tossaintsstraat,67,6171HN,STEIN LB,433.0909091,0
Enexis B.V.,Vaarstraat,53,6171HP,STEIN LB,560.75,72.8975
Enexis B.V.,Heerstraat Centrum,47,6171HS,STEIN LB,35.53535354,0
Enexis B.V.,Haalbrugskensweg,78,6171JA,STEIN LB,395.3225806,355.7903225
Enexis B.V.,Diependaalstraat,54,6171JD,STEIN LB,411.5833333,0
Enexis B.V.,Meijgatenstraat,138,6171JH,STEIN LB,263.75,216.275
Enexis B.V.,Drossaert Ecrevissestr,32,6171JK,STEIN LB,408.5882353,298.2694118
Enexis B.V.,Drossaert Kampsstraat,24,6171JN,STEIN LB,166.6842105,88.34263157
Enexis B.V.,Drossaert Roststraat,130,6171JR,STEIN LB,180.3181818,0
Enexis B.V.,Drossaert van Bewerstr,68,6171JT,STEIN LB,187.3157895,110.5163158
Enexis B.V.,Drossaert Mangelschotstr,14,6171JW,STEIN LB,119.7058824,0
Enexis B.V.,Drossaert J v Kesselstr,82,6171KB,STEIN LB,349.5,0
Enexis B.V.,Omphaliusstraat,126,6171KR,STEIN LB,187.5833333,0
Enexis B.V.,Scholtis van de Hardtstr,7,6171KT,STEIN LB,202.4615385,0
Enexis B.V.,Blauwensteenweg,125,6171KW,STEIN LB,172.05,0
Enexis B.V.,Secretaris Bootenplein,2,6171KX,STEIN LB,603.8181818,0
Enexis B.V.,Drossaert Merkelbachstr,82,6171KZ,STEIN LB,134.0869565,140.7913043
Enexis B.V.,Drossaert Maesstraat,13,6171LA,STEIN LB,328,0
Enexis B.V.,Leentstraat,78,6171LC,STEIN LB,223.4705882,0
Enexis B.V.,Drossaert Everhartsstr,116,6171LG,STEIN LB,223.8235294,0
Enexis B.V.,Secretaris Stregenstraat,62,6171LH,STEIN LB,297.1538462,0
Enexis B.V.,Krompbunderstraat,29,6171LK,STEIN LB,302.8,36.336
Enexis B.V.,Negenmorgenstraat,130,6171LM,STEIN LB,395.3846154,0
Enexis B.V.,Toebakstraat,137,6171LN,STEIN LB,62.25352113,0
Enexis B.V.,Heinsbergerstraat,69,6171MA,STEIN LB,166.4444444,0
Enexis B.V.,Arnoldenstraat,36,6171NE,STEIN LB,238.1764706,0
Enexis B.V.,Suttnerstraat,134,6171NM,STEIN LB,171.8,0
Enexis B.V.,Vleugelmorgenstraat,146,6171NN,STEIN LB,234.3888889,0
Enexis B.V.,Bergenkenstraat,29,6171NR,STEIN LB,256,0
Enexis B.V.,Van Cloudtstraat,60,6171NS,STEIN LB,150.88,0
Enexis B.V.,Kuringenstraat,104,6171NT,STEIN LB,168.3125,0
Enexis B.V.,Kamperstraat,96,6171NV,STEIN LB,415.6363636,0
Enexis B.V.,Baesweilerstraat,127,6171NX,STEIN LB,141.8666667,0
Enexis B.V.,Woeringenstraat,114,6171NZ,STEIN LB,79.37837838,0
Enexis B.V.,Damiatestraat,137,6171PG,STEIN LB,208.2222222,0
Enexis B.V.,Crostolostraat,106,6171PL,STEIN LB,195.6470588,0
Enexis B.V.,Meerser Eindstraat,38,6171PR,STEIN LB,319.3529412,258.6758824
Enexis B.V.,Meerser Koestraat,102,6171PV,STEIN LB,206.6363636,82.65454544
Enexis B.V.,Zwarte Laakstraat,75,6171PW,STEIN LB,139.1515152,0
Enexis B.V.,Veldschuurweg,132,6171RA,STEIN LB,323.5789474,0
Enexis B.V.,Veldschuurdijk,31,6171RR,STEIN LB,337,0
Enexis B.V.,Maasbanderkerkweg,124,6171RT,STEIN LB,271.6875,0
Enexis B.V.,Maasbandervaart,126,6171RV,STEIN LB,234.7826087,0
Enexis B.V.,Urmonder Parallelweg,2,6171RX,STEIN LB,286.5789474,0
Enexis B.V.,Sint Cornelisleen,96,6171SC,STEIN LB,148.52,0
Enexis B.V.,Grasgraefken,135,6171SE,STEIN LB,244.4736842,0
Enexis B.V.,Bruggeleen,84,6171SK,STEIN LB,257.3888889,0
Enexis B.V.,Salmansleen,51,6171SL,STEIN LB,165.9285714,6.637142856
Enexis B.V.,De Libel,124,6171TC,STEIN LB,260.6470588,0
Enexis B.V.,Gerichtstraat,23,6171TD,STEIN LB,160.375,56.13125
Enexis B.V.,Pennersstraat,15,6171TJ,STEIN LB,141.8181818,0
Enexis B.V.,Gruyterstraat,63,6171TL,STEIN LB,321.6666667,0
Enexis B.V.,Dellevaetestraat,105,6171TM,STEIN LB,367.0833333,0
Enexis B.V.,Maretzstraat,8,6171TN,STEIN LB,174.64,188.6112
Enexis B.V.,Meijersstraat,5,6171TP,STEIN LB,224.25,96.4275
Enexis B.V.,Meskensstraat,94,6171TS,STEIN LB,254.7857143,0
Enexis B.V.,Van der Meerenstraat,104,6171TT,STEIN LB,272.6875,0
Enexis B.V.,Raedtsstraat,86,6171TW,STEIN LB,225.4210526,0
Enexis B.V.,Breinderweg,111,6171TX,STEIN LB,158.5833333,0
Enexis B.V.,Smeetsstraat,121,6171TZ,STEIN LB,146,0
Enexis B.V.,Belboomweg,39,6171VE,STEIN LB,263.1578947,0
Enexis B.V.,Moutheuvelsweg,55,6171VH,STEIN LB,160.375,9.6225
Enexis B.V.,Keerenderkerkweg,118,6171VK,STEIN LB,188.0909091,0
Enexis B.V.,Schepersgats,30,6171VM,STEIN LB,244.0714286,21.96642857
Enexis B.V.,Hoppenkampstraat,124,6171VN,STEIN LB,190.3478261,0
Enexis B.V.,Keerend,149,6171VR,STEIN LB,199.9,29.985
Enexis B.V.,Reekstraat,90,6171VW,STEIN LB,128.28125,0
Enexis B.V.,Sint Martinushof,55,6171WR,STEIN LB,56.60416667,0
